DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED
cAZMRa9ozsbcpW9GzFgh,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-15T16:30:00.000Z,60,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
PHBxe8NreZprecWtXkwv,STADIUM FOOT 5 VILLAGE,published,pro,,43.269413&5.4260321,2024-03-15T18:00:00.000Z,60,10,public,false,,,fnjdH1TDJDcBVFnZjcSuXiImF7p2,0,10,0,0,0,0,0
d8i8t4Gao6QhEGZt2J4D,FIVE ARENA MEAUX ,published,pro,,48.9539465&2.9154573,2024-03-15T19:30:00.000Z,90,10,public,false,,,4K6djqUyJdTgGF3Q7nh7CXQHqVh1,0,10,0,0,0,0,0
oA9oiK1OTel6lv0chVIx,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-16T08:10:00.000Z,60,10,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
hvC3P8L2EgLGAdiDaAR5,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-16T15:00:00.000Z,60,10,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0
3pzk5GjMAVcoPXEBaFEf,LE FIVE Paris 13,published,pro,,48.8181615&2.3658793,2024-03-16T21:00:00.000Z,60,10,public,false,,,FjSnzlRFFfhWVWQJGfIEwRc2ZMj2,0,10,0,0,0,0,0
9hyNF0CSI5C9cXglYN8C,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-17T08:00:00.000Z,60,10,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
VNocEw2obkkJBojhzFrJ,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-17T10:30:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,12,0,0,0,0,0
wMk9kTcfc6XgHouZy4Lk,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-18T11:30:00.000Z,60,7,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0
A3ocBZQhSvTFy2ncPLsh,LE FIVE Paris 17,published,pro,,48.900032&2.3213449,2024-03-18T16:00:00.000Z,60,5,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,0,10,0,0,0,0,0
QsJcnBVeTU59cwsJiwMn,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-18T16:00:00.000Z,60,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
lrggR3lmvAhnBBk2RpJ8,Stadium Antibes,published,pro,,43.6121609&7.122323,2024-03-18T16:00:00.000Z,60,10,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0
sskPbc4dZ6MZ80mbRYXp,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-18T16:00:00.000Z,60,7,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
F2ZjlnBPKeymdQ8YK6aE,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-18T16:30:00.000Z,60,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
uTXr4OFRh5VTstwKTii0,LE FIVE Paris 18,published,pro,,48.8978522&2.3700234,2024-03-18T18:45:00.000Z,60,12,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,5,10,0,0,0,0,0
PQr9scOoyunGfASgkVCh,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2024-03-18T22:00:00.000Z,60,10,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
