DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED
GrlcBe7c0pJJDyDAay0H,LE FIVE Marville - La Courneuve,published,pro,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9361223&2.3872592,2024-02-12T17:00:00.000Z,60,10,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,1
GsYLVyLF1NqU6lgOoHdZ,Classico Foot,played,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2024-02-05T19:00:00.000Z,60,9,public,false,Détente,,sh3Ti8wQWbeLpHkq0e0tZXci8IJ3,10,10,1,0,0,0,0
Gsrnlmzide4Bk2IUXS7Z,UrbanSoccer Nantes - Carquefou,published,captain,ChIJEWyPupv7BUgRBqnhym4EyLk,47.2875443&-1.4802803,2024-01-29T17:30:00.000Z,60,7.5,public,true,Détente,2,7Pg7T0duJGfhVdIrZxbRZ47qd2D2,7,10,0,0,0,0,0
GszTD9HoGBI2sOZ9wCal,Monclub Futbol,published,pro,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2024-02-01T20:30:00.000Z,90,10,public,false,,,CSTy9rmJRQSyWlqWuGiUhGpAGqf2,0,10,0,0,0,0,0
GszXdra9701P8AXz1xPF,Cité des Sports,played,captain,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.8247744&2.2650728,2024-02-04T09:30:00.000Z,60,13,public,false,Détente,3,1Bz3p0ciXyRWXB2Di80CLRrog5b2,10,10,3,0,0,0,0
Gt6MMv649MbAljwKcnpw,Stade Jean-Pierre Wimille,played,captain,ChIJpROZRl9l5kcRIMxrDepRwGo,48.87414159999999&2.2772219,2024-01-26T11:00:00.000Z,90,,public,false,Détente,3,XnvW9brVmuclYXS7MIYBC1ThD8e2,18,18,4,0,0,0,0
GtoDKqRmaqRO6bbhwvZI,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2024-02-13T21:30:00.000Z,90,7,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,0,10,0,0,0,0,0
GueUZXDfP5hafFbU7S2F,LE FIVE Villette,played,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2024-01-23T19:00:00.000Z,60,12,public,false,Compétition,3,aO9kRtZGujUc5QCBZmkLkCdIe1I3,10,10,2,0,0,0,0
Gy0W0tDAjICWqLuqPXEJ,Centre Sportif Hautpoul,canceled,captain,ChIJ79fuL8Zt5kcRk9e1VH01h_U,48.8847213&2.3874252,2024-02-04T17:15:00.000Z,90,,public,false,Compétition,5,u1d5UxHx7maGj4sc4EU7rDuYr0p2,2,12,0,0,0,0,0
GyyAsVbhLtMqa3fELHJ8,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-01-29T15:00:00.000Z,90,10,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
Gz7PLqNLpd67eYKDo1Sv,Stade Élisabeth,played,captain,ChIJkXj9tq5x5kcROlxynHzTh9o,48.8207737&2.3270972,2024-02-04T08:00:00.000Z,150,2,public,false,Compétition,5,8i5faoQkJ4YSkhRB5skPBLiEh1G3,16,16,4,0,0,0,2
GzEVB1xTJuC0uQWA2MsH,LE FIVE Marville - La Courneuve,published,pro,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9361223&2.3872592,2024-01-30T11:00:00.000Z,60,7,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
GzhpxRlfIhe7mhaYl3U5,Top Ten,published,pro,,48.8729106&2.6840919,2024-02-21T22:00:00.000Z,90,16.5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
H1V0AK3B1P5dwHlSundj,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-01-27T11:00:00.000Z,90,15,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
H2Qh6SLAAndClalPS7j3,Plaine des Jeux de Gerland,canceled,captain,ChIJBYG18IPp9EcRUNpTJFdu8f0,45.7213257&4.8272967,2024-01-23T17:30:00.000Z,90,,public,false,Compétition,3,5USGl81JMWeo3fNqNyx50I6L4992,4,10,0,0,0,0,0
H3gResvMgJ9sKcG6EUN1,LE FIVE La Rochelle,published,captain,ChIJAYcXu5xNAUgRiFOwJiUbggQ,46.16183179999999&-1.0915968,2024-01-21T17:30:00.000Z,60,9,public,false,Détente,2,l8O3eeXythY2Jqnr9VsOhiirdJP2,5,10,0,0,0,0,0
H3q0vi9VPLwxIgkBjvQx,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-21T11:30:00.000Z,90,15,public,false,,,T0gYd02mAcQ3nFRaDLdSQvaj8WW2,12,12,0,0,0,0,0
H3tj0ku1g2a2Z3pwUoIT,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-12T15:00:00.000Z,90,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
H48hrJRHzE9rXUqs0CLO,Stade de Foot André Robert,played,captain,ChIJaYV-Ok4d5kcRxzQr1RiT9DI,48.875595&2.7515223,2024-02-01T20:00:00.000Z,120,,public,false,Détente,3,oHZ6slylkVPuwodkOiA4R831Oyk1,16,16,3,0,0,0,2
H4sO97MmeWAdRyN9UOQE,LE FIVE Paris 17,played,pro,,48.900032&2.3213449,2024-01-30T16:00:00.000Z,60,5,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,10,10,9,0,0,0,3
H64iGnYk0C3MKCY7ZwHz,CA Romainville,published,captain,ChIJ6ZZX-Itt5kcRjhHfH1Jkgdc,48.8869386&2.4421851,2024-02-18T10:00:00.000Z,90,,public,false,Détente,3,lp3HxMszwUT4btAAKLAKDzNdP1j1,9,24,0,0,0,0,0
H8Iro4b2vmzLJN6o20TE,Footbox,published,pro,,48.9022789&2.582647,2024-03-10T16:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
H8cegv1bRRJbYpd7uxz9,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-03T11:15:00.000Z,60,12,public,true,Compétition,5,F2apfd0aUIbGx5SlnjRzaA8ckcc2,10,10,0,0,0,0,0
H99CTKWGdBYNzBxFWim2,LE FIVE Paris 18,played,pro,,48.8978522&2.3700234,2024-02-10T21:30:00.000Z,90,10,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,10,10,6,0,0,0,5
HAl49Fik54NIOwE0xpj9,Speed Soccer Five,published,pro,ChIJ2xTNglV25kcR3UDi4AXGfDU,48.7360598&2.315058,2024-02-11T09:30:00.000Z,90,14,public,false,,,MkTJljXziPXBdRdijccndMLBNCC3,1,10,0,0,0,0,0
HB4ouB8UGDl6m1fUcJqK,Parc Interdépartemental des Sports du Tremblay,played,captain,ChIJBVkfrQ4N5kcRGi-XnNQN_yo,48.8281085&2.491365,2024-01-28T14:00:00.000Z,90,,public,false,Compétition,,pKElqoFPmqUcPp7ox6TyRmakNoU2,14,14,1,0,1,1,2
HBErRFzJdaIcpvgYNPvS,STADIUM FOOT 5 VILLAGE,played,captain,ChIJbbOWFtC4yRIR0WXVerbWmnE,43.269413&5.4260321,2024-02-08T19:00:00.000Z,60,10,public,false,Détente,3,MKjoGJESIIfNKw5sH93VODBuvLv2,10,10,0,0,1,0,0
HBj9VwQKsWD8d7GWZnIx,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-30T17:00:00.000Z,90,13.5,public,false,,3,9ndPGsv3ksOJZ0heACZG2NFpVq43,10,10,3,0,0,0,0
HCrUJSwsrmtLhcmDJ5jW,Play Soccer,published,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-25T21:00:00.000Z,60,9,public,false,,3,8LtkeOuZHeePxfkXdNPmQSr7V9L2,5,10,0,0,0,0,0
HDKwHTcXhhYPDbCSYtEz,LE FIVE Paris 18,published,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-02-05T20:30:00.000Z,90,21,public,true,Détente,2,UvX4l0Dr18XBuh5rXHc2TfOn5Jo2,5,10,0,0,0,0,2
HFyx4IMxbVltei4gJunH,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-01-24T18:15:00.000Z,60,15,public,true,Détente,3,a6SrtTH0xyPJNOl1eSB47EmHXBC3,10,10,1,0,0,0,3
HGTid0KXVqUZ1uKOdINY,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-02T13:00:00.000Z,90,12,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
HHuK7nACPzp6O2lOckos,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-02-08T19:30:00.000Z,60,10,public,false,,,8LtkeOuZHeePxfkXdNPmQSr7V9L2,10,10,1,0,0,0,0
HIi7ntMImYuNG3sIQd6q,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-02-02T09:00:00.000Z,90,10.5,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
HIwMk5OPzY3RbNVp7oFq,Olive et Tom Foot,canceled,captain,ChIJM91frs_gyRIR0DmRNXYM0hc,43.3955137&5.1351071,2024-01-25T19:00:00.000Z,60,8,public,false,Détente,,MAxAjaxaVBcrZxhfv9Ub6QK84xE3,5,10,0,0,0,0,0
HJyokMpQfeLLOTOOsfot,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-02-25T09:30:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
HKDGCEIDwh65RqXjGLng,Cité des Sports,canceled,captain,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.8247744&2.2650728,2024-01-24T11:30:00.000Z,60,13,public,false,Détente,3,7V2VB8gcwKTjDpHEBZAUtfMvv4A3,9,10,0,0,0,0,0
HKzWCrxA0DL6Wgh6zNVd,LE FIVE Bobigny,published,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2024-02-03T11:00:00.000Z,90,5,public,false,,5,IrycsLN0nfbEwrTkcmIiWaBwEKr1,9,10,0,0,0,0,5
HKzrmf5qV4L3dAfttmxt,Monclub Futbol,played,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2024-01-23T19:00:00.000Z,60,10,public,false,Détente,3,nxPNmtMLqxSZHx7hbX45VPndE5n1,10,10,2,0,0,0,0
HLNJnIgo1GQelWnIiY6I,Top Ten,played,captain,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-02-04T20:20:00.000Z,90,15,public,false,Compétition,3,J0VjxiqUXFOxIjV4d6VIUY1mM582,10,10,1,0,0,0,1
HNS1Af14WrViw9lIgl3v,LE FIVE Bobigny,published,pro,,48.901553&2.4313304,2024-03-06T17:00:00.000Z,60,8,public,false,,,4owi3i7t8EOvFNF6UQvACOpiDRy1,0,10,0,0,0,0,0
HOYpIyjWpojCjoob2YIx,Game 13 foot indoor,played,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-01-29T18:30:00.000Z,60,10,public,false,Détente,3,tNI5PAPgX0MDq6T4GlwP3d2ndaO2,10,10,4,0,0,0,2
HOlTjeKwqq5GXEa6BY6F,Classico Foot,canceled,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2024-01-22T19:00:00.000Z,60,9,public,false,Détente,,sh3Ti8wQWbeLpHkq0e0tZXci8IJ3,10,10,0,0,0,0,1
HPeqKcF7eFMivNgmsbg3,Testing Purposes,published,pro,,67.461524&-152.801377,2024-03-12T15:00:00.000Z,90,12,public,false,,,f2LrY7SAV3U1V9tUVAZfiMxA3uu1,0,10,0,0,0,0,0
HPmNHJ7XWVsGtT0VIHP4,UrbanSoccer Evry,canceled,captain,,48.6286849&2.4066366,2024-01-30T19:15:00.000Z,90,15,public,true,Compétition,4,oLPDuIoiNaRPJRshKRx6EQzSHzE3,8,10,0,0,0,0,0
HPsznyjjI7Vgok8BLOxf,LE FIVE Bobigny,published,pro,,48.901553&2.4313304,2024-02-14T17:00:00.000Z,60,8,public,false,,,4owi3i7t8EOvFNF6UQvACOpiDRy1,1,10,0,0,0,0,1
HPwZ609FNoDkPVyOyh1s,Top Ten,published,pro,,48.8729106&2.6840919,2024-02-16T21:30:00.000Z,90,16.5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
HQ7XBOdApPrzj337JAgK,UrbanSoccer - Lille Bondues,played,captain,ChIJ58ZerMgrw0cR2Jyp7tZjBn4,50.6913774&3.0860264,2024-01-30T19:00:00.000Z,60,11,public,true,Détente,3,GlSaj2QmyFgb8leAblrirTixsGk1,10,10,0,0,0,0,0
HRqfXqgTBCozsSmwwqmX,Spot FUTSAL,published,captain,ChIJwdUawmfVwkcRaNLo_CmNii0,50.6106345&3.0624494,2024-02-14T11:30:00.000Z,60,8,public,false,Détente,3,gfILmO9T1NeMOTv4o7N7douAlOX2,6,8,0,0,0,0,0
HSliR5rVyJfU6B07Gjqj,LE FIVE Sarcelles,published,captain,ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q,48.99782219999999&2.3902225,2024-01-23T19:45:00.000Z,90,13,public,false,Détente,2,teJWyUweiHbF7gi2wai3tq2vDQI3,5,10,0,0,0,0,0
HSzf3R502MTY9OSYoKpD,UrbanSoccer Evry,canceled,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2024-01-26T19:00:00.000Z,60,11,public,true,Détente,3,IwzovEZoTicxHMxzoV0T4Oy3QS13,10,10,0,0,0,0,0
HWBKzEDl69qm7dehz7gH,Stadium Thiais,played,pro,,48.7511024&2.3713455,2024-01-21T09:30:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,10,0,0,0,2
HWkj2JSiK3gosr55URVJ,Stade Robespierre,published,captain,ChIJrSdPdLpk5kcRTIf7gmbAvcU,48.8692482&2.2034218,2024-02-10T13:00:00.000Z,120,5,public,false,Compétition,,P2fpoPcsJ3ZKgVNv94Q8rJ8w4Zd2,2,10,0,0,0,0,0
HXZcohDUmFSyqxThlJfN,Centre Sportif Lionel Terray,played,captain,ChIJo7Jtup935kcRUd9lcEtEKzc,48.7349914&2.287439,2024-02-11T08:30:00.000Z,90,10,public,false,Détente,3,Dohg1zNvhsbmGrYuAmExKFyjruw2,10,10,0,0,0,0,0
HY3qJ3BCc2lSjE6tXZF6,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-01-30T19:10:00.000Z,60,14.5,public,true,Détente,,S71HT4B9vYRVhIGbXMjNqkRnsfx1,10,10,4,0,0,0,0
HYurWMQFnNEVwjKotm0c,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-02-09T19:00:00.000Z,90,9,public,false,,,8LtkeOuZHeePxfkXdNPmQSr7V9L2,5,10,0,0,0,0,0
HdsVq3J82JeLIsNc4I8l,LE FIVE Paris 18,played,pro,,48.8978522&2.3700234,2024-02-06T16:00:00.000Z,60,5,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,10,10,9,0,0,0,3
HeoNQgBXFHGSYsH1nOrk,B14 - Sports et Loisirs Indoor,canceled,captain,ChIJaeLKMYXe5UcRHyWJ8X8FaPA,48.62229&2.3800445,2024-01-21T09:20:00.000Z,90,13,public,false,Détente,2,zp999hdX2xcim3gFNTmYQAfxT003,3,10,0,0,0,0,1
HhShQAw5c958EOiTzh6R,UrbanSoccer Meudon,played,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.8001204&2.2140771,2024-02-01T20:00:00.000Z,90,17.25,public,true,Détente,3,4bYlzSvfLEgYWiyH0mjE1sQFnKs1,10,10,3,0,0,0,0
HhcrtkHPUsT22M5JiZJR,LE FIVE Bezons,played,pro,,48.91909&2.2093051,2024-02-07T16:30:00.000Z,90,10.5,public,false,,,U3MriTZbPbTUEsU6RtRuHxDMKvg2,10,10,6,0,0,0,1
HhtMhGBfwVQ4XQFbviIb,LE FIVE Champigny,published,pro,,48.8194084&2.5251846,2024-02-01T17:00:00.000Z,60,11,public,false,,,evlV9mUgATYQ5343zpYZvk4w0r03,0,10,0,0,0,0,0
HhwXL2NoTvBQoTOV3H9E,LE FIVE Montreuil,published,captain,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8607303&2.4650432,2024-02-02T11:00:00.000Z,60,7,public,false,Détente,3,bCrQ5mXqWnTvpDESyKrIuAZjDuR2,7,10,0,0,0,0,0
HisJdS98pOdgLEPOSRMW,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-02-14T19:30:00.000Z,60,9.8,public,true,Compétition,4,MlD2gvyrMkb6Zer6xpQMbY7InXu2,4,10,0,0,0,0,0
HjTk8HcCgPyMPCZ4ynaS,UrbanSoccer - Toulouse Montaudran,played,captain,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2024-02-02T17:30:00.000Z,60,8.5,public,true,Détente,3,avKJSzRSupMiFKc3xCym3DTQFL33,10,10,2,0,0,0,0
HjVoYXgnZQcBCJb33ApX,LE FIVE Paris 17,published,pro,,48.900032&2.3213449,2024-02-23T16:00:00.000Z,60,5,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,4,10,0,0,0,0,0
HjoEIb6Hu0GYAO72cbRu,Footbox,published,pro,,48.9022789&2.582647,2024-03-11T22:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
HmzMqcxQxcYnDnQ1S27h,LE FIVE Champigny,published,pro,,48.8194084&2.5251846,2024-02-03T18:00:00.000Z,60,11,public,false,,,evlV9mUgATYQ5343zpYZvk4w0r03,0,10,0,0,0,0,0
HoibmucBmao9MA9uiE6a,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-02-01T20:30:00.000Z,60,9,private,false,Détente,3,Af44RHwPcucl1HAntfC5nyZhBc13,10,10,0,0,0,0,0
HomSQJMeebcQcg2fv10q,We Are Sports,played,captain,ChIJFZU5oBHC9EcRJTFrSkI1xxg,45.7113247&4.8761886,2024-02-07T18:00:00.000Z,60,10,public,false,Détente,2,ZvNgpRDShYb05TBD7NkwSqxgIP93,12,12,2,0,0,0,2
HsgXgW580InoNzFjAsaT,Footbox,published,pro,,48.9022789&2.582647,2024-03-09T15:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
Hsp5ccMi1nRaQwiZSv9F,FOOT INDOOR Marseille,canceled,captain,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2024-02-01T18:00:00.000Z,60,10,private,false,Détente,3,cmVDMb6VD9XXHAmjCvhUY7Bqpmg1,4,10,0,0,0,0,0
HuAlZunr6mRvOOatwFtE,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-02-06T17:00:00.000Z,60,12,public,true,Détente,3,QvUrUTP7mXcckBIrRrcJH2WTv4z2,10,10,0,0,0,0,1
HubnQTmxEiVj9BFj4Zdx,Massilia FIVE,published,captain,ChIJxZ6UmMW-yRIR7ot5DChYj4w,43.28920790000001&5.4503802,2024-02-12T18:00:00.000Z,60,10,public,false,Détente,2,mEyOtboVu2VwML4wfYYmzoDc4DF2,4,10,0,0,0,0,0
Hv0JURiHB6e7HNE02Xfx,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-03-01T17:00:00.000Z,90,14,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
Hv0myUtDjRsnLczJSe9y,Complexe Sportif Marcel Cerdan,played,captain,ChIJsxyEJH1w5kcRFlPyHFZfSzA,48.8143466&2.2897313,2024-01-27T11:00:00.000Z,120,,private,false,Détente,4,HeCZZMusbPhZEDKVPkS3TKkLtwu1,12,12,5,0,0,0,1
HvEEJmHZcwt5qhkvzgsw,Stade Georges Carpentier,published,captain,ChIJDcRAPQZz5kcRRfIYvk9rvQQ,48.8190383&2.3661251,2024-02-13T11:00:00.000Z,120,,private,false,Compétition,3,kRAf444M3RUd6EWIOWpKVKs78SI2,16,16,0,0,0,0,5
Hw5iLNTGYdjedeLXIicJ,UrbanSoccer - Puteaux,canceled,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-01-28T10:00:00.000Z,60,14,public,true,Détente,2,RcPMpaiNYWO2A0XT3oDvIgAXLwA2,4,10,0,0,0,0,0
HwwpyXByzpDA5w8IlSws,UrbanSoccer Evry,played,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2024-02-02T20:00:00.000Z,90,15,public,true,Competition,3,lppkOL9ay1VhR7EYSh39FXV8N1G3,10,10,0,0,0,0,1
Hwz11zhyrfgep3ANQBtW,LE FIVE Créteil,published,pro,,48.7643086&2.4706522,2024-02-20T16:00:00.000Z,60,7,public,false,,,ZmXMWx7aTdPoPkkGOWa2HIQVblq2,0,10,0,0,0,0,0
Hx4aoFbwp1FkQFh7Q7Pb,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-02-13T16:00:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,1
HxjwESqW2s928Ic2qSGU,Parc Sainte Barbe,canceled,captain,ChIJtw301r5w5kcRvRjidiuAyaw,48.7922897&2.2913469,2024-01-26T13:00:00.000Z,90,,public,false,Détente,4,rzC8A0bd4afb9AWrHKlCPT9461y1,8,16,0,0,0,0,0
I0sCQd3fSPLVgrqamOds,Footbox,published,pro,,48.9022789&2.582647,2024-02-13T16:00:00.000Z,60,7,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
I1uDyKJ3oGji2TJkwXkt,UrbanSoccer - Lille Lezennes,canceled,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6162725&3.0998108,2024-02-01T18:00:00.000Z,60,9,public,true,Détente,2,KoMMspPpOrQB6lklhBjC6eSYPZp2,4,10,0,0,0,0,0
I3ePuIo82jd0Zz8Roilx,Parc des Sports du Segrais,played,captain,ChIJ8bNaLq8F5kcREfqqOhsFDnk,48.8343265&2.6488423,2024-01-31T18:45:00.000Z,90,,public,false,Détente,3,ZW2XNVuf6cXIQekYAV97fQnjpTE3,12,12,3,0,0,0,0
I4rkmD4x02uHZYWTDxsU,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-02-01T20:30:00.000Z,60,14,public,true,Détente,3,rLwbDNL6lWU50AjgiOw5X8KbSWA2,9,10,0,0,0,0,0
I575kHguHd0CjCasYEHx,Kinshasa,published,pro,,-4.3032527&15.310528,2024-03-01T15:30:00.000Z,90,11,public,false,,,zCvsukfMuuffsuPpSTQwb7MusMD2,0,10,0,0,0,0,0
I5O7X3X0svwcn9hq0PZD,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-02-17T15:00:00.000Z,60,10,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
I5WLbd0RX0DuycmzOgKq,Game 13 foot indoor,canceled,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-02-04T19:00:00.000Z,60,10,public,false,Détente,4,RPwfyrL30dS1yvyJwGrn0z2HgSa2,10,10,0,0,0,0,1
I6kGo9qfEMIQSMF20WgW,LE FIVE Bobigny,published,pro,,48.901553&2.4313304,2024-03-05T22:00:00.000Z,60,8,public,false,,,4owi3i7t8EOvFNF6UQvACOpiDRy1,0,10,0,0,0,0,0
I72ozfIuVPsi9VKmqY6x,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-24T11:00:00.000Z,60,,public,true,Détente,2,9CzhFBDYHWOniAx03TXvupsJDMu2,10,10,2,0,0,0,0
I84G2c2mDmlINRI5qKLo,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-02-12T11:00:00.000Z,60,7,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
I9orDTf3PdXNAtctQghx,Game 13 foot indoor,played,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-01-27T18:30:00.000Z,60,10,public,false,Compétition,4,RPwfyrL30dS1yvyJwGrn0z2HgSa2,10,10,3,0,0,0,2
ICyp6EcJBgfYeUQuaxNu,Footbox,published,pro,,48.9022789&2.582647,2024-02-13T14:00:00.000Z,60,7,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
IDcp0pmdgw96hZgFGElX,Parc Interdépartemental des Sports du Tremblay,played,captain,ChIJBVkfrQ4N5kcRGi-XnNQN_yo,48.8281085&2.491365,2024-02-06T14:30:00.000Z,120,,public,false,Compétition,4,JTh2SZwej6OVVpBqOfYOAb2cA1j1,18,18,10,1,1,0,3
IDtLcYWmRQCwudSrPcCL,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-01-25T17:00:00.000Z,60,12,public,true,Détente,3,oNTcYU82AKTXil9LglbwfPlysMG3,10,10,3,0,0,0,1
IE99cvniPNuHocr3F8IV,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2024-02-15T21:30:00.000Z,90,7,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,0,10,0,0,0,0,0
IEXXUv5FiRSCIBuRuZKy,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-02-04T12:00:00.000Z,60,8,public,false,Compétition,4,FTL8x7HcDKdotSu7Ve4etKLD5Bj1,10,10,6,1,0,0,0
IEqD5FNUfZTFa9396YJ8,Game 13 foot indoor,played,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-02-11T17:30:00.000Z,60,10,public,false,Détente,4,RPwfyrL30dS1yvyJwGrn0z2HgSa2,10,10,5,1,0,1,4
IHgfKK3UGJ3J6y35gBYJ,AO Cornebarrieu Football,canceled,captain,ChIJ83Gr8UiurhIR5_-oB7BTS4Q,43.6523248&1.3225273,2024-01-27T12:15:00.000Z,60,,public,false,Détente,2,TJ3KK3gAy4SMm6nEdRZLsCnI5Iy2,2,8,0,0,0,0,0
IJ85Eg8UuqLlhDzHTNgF,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-03-09T17:30:00.000Z,90,15,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
